#TimeStamp(in microSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
77752;4; 0.000004; 0.000163; 0.000946; 99.833702;0.000008;99.079521;0.000037;0.216176;94.365578;97.968689;0.020750;0.067536;0.012912;0.017396;0.009805;0.000000;0.000236;0.004386;0.049582;0.027047;0.000249;0.035638;0.001968;0.066456;0.011547;4.484725;0.048737;94.782707;0.316899;0.110623;-12.982478;-4.096154;2.620182;0
77814;4; 0.000004; 0.000167; 0.000962; 99.826767;0.000008;99.033897;0.000038;0.215574;94.063377;97.694687;0.020990;0.066352;0.014541;0.019245;0.008340;0.000000;0.000228;0.004529;0.047276;0.028239;0.000224;0.056527;0.001765;0.070446;0.011526;4.377596;0.048232;94.496048;0.320285;0.095832;-11.813737;-4.881224;3.266856;0
77891;4; 0.000005; 0.000184; 0.001036; 99.794716;0.000009;98.824280;0.000042;0.214605;92.799080;97.463959;0.021517;0.070972;0.010178;0.021088;0.009942;0.000000;0.000210;0.004492;0.046491;0.025434;0.000218;0.045088;0.001741;0.070948;0.011668;4.189728;0.040881;93.305115;0.382450;0.110223;-11.144973;-3.458964;3.755602;0
77956;4; 0.000005; 0.000210; 0.001156; 99.738281;0.000010;98.449501;0.000047;0.214264;90.995255;97.746338;0.020004;0.078696;0.011614;0.025289;0.011449;0.000000;0.000244;0.004244;0.050059;0.024834;0.000219;0.065089;0.001508;0.066226;0.010922;4.104187;0.037151;91.601402;0.441912;0.100273;-11.548255;-5.000491;3.150905;0
78017;4; 0.000006; 0.000243; 0.001295; 99.658272;0.000011;97.887001;0.000054;0.211807;89.012115;97.580025;0.019936;0.083421;0.013850;0.025653;0.011813;0.000000;0.000177;0.004061;0.052456;0.024463;0.000211;0.078403;0.001502;0.055974;0.012947;3.630602;0.032528;89.728355;0.491618;0.095483;-11.290936;-4.623019;3.515439;0
78096;4; 0.000006; 0.000246; 0.001313; 99.650856;0.000012;97.843666;0.000054;0.213161;88.855354;97.850044;0.017080;0.091221;0.013259;0.030665;0.013171;0.000001;0.000167;0.004337;0.068048;0.023108;0.000229;0.053272;0.001465;0.049918;0.014340;3.850895;0.034559;89.577515;0.503453;0.100028;-10.684223;-4.385245;2.910055;0
78158;4; 0.000005; 0.000228; 0.001227; 99.699280;0.000011;98.177025;0.000050;0.213120;89.959259;97.377434;0.020971;0.092790;0.014984;0.022854;0.013650;0.000001;0.000159;0.004284;0.064955;0.024674;0.000215;0.055478;0.001444;0.050543;0.015939;3.851828;0.043098;90.626343;0.524406;0.106488;-11.727136;-3.691597;3.927803;0
78221;4; 0.000005; 0.000216; 0.001173; 99.727669;0.000010;98.369560;0.000048;0.212955;90.676483;98.198235;0.023882;0.087103;0.013049;0.031695;0.014452;0.000000;0.000177;0.005483;0.069845;0.025707;0.000214;0.061472;0.001566;0.044227;0.025711;3.834214;0.051945;91.322449;0.493636;0.116948;-11.210687;-4.527752;2.008893;0
78284;4; 0.000005; 0.000224; 0.001201; 99.711060;0.000011;98.251457;0.000050;0.211923;90.225304;97.966751;0.025148;0.081765;0.012392;0.036554;0.017469;0.000000;0.000197;0.005951;0.063733;0.026686;0.000235;0.074795;0.001872;0.046751;0.040331;3.657789;0.051063;90.906784;0.550282;0.117067;-11.474332;-4.541896;2.625042;0
78346;4; 0.000005; 0.000201; 0.001098; 99.762802;0.000010;98.602654;0.000045;0.212115;91.687973;97.955231;0.023633;0.075694;0.011187;0.028508;0.018999;0.000000;0.000161;0.006362;0.060027;0.025036;0.000246;0.086762;0.001820;0.043585;0.043115;3.705184;0.049877;92.291679;0.491292;0.122165;-12.404996;-4.272143;2.653870;0
78408;4; 0.000005; 0.000193; 0.001063; 99.778976;0.000009;98.712120;0.000044;0.212487;92.212502;97.834465;0.022040;0.070965;0.010758;0.031064;0.017588;0.000000;0.000133;0.006734;0.059730;0.026785;0.000274;0.068531;0.001440;0.045556;0.058066;3.780990;0.043681;92.786942;0.482762;0.129351;-11.469342;-3.814786;2.946952;0
78486;4; 0.000004; 0.000187; 0.001025; 99.793434;0.000009;98.802200;0.000043;0.211029;92.708099;97.911217;0.023022;0.059764;0.011253;0.036842;0.019434;0.000000;0.000101;0.006868;0.060554;0.028825;0.000306;0.063119;0.001456;0.046350;0.081401;3.529105;0.041681;93.261787;0.492698;0.130832;-11.833479;-3.982841;2.762614;0
78564;4; 0.000004; 0.000180; 0.000994; 99.806396;0.000009;98.885818;0.000041;0.210633;93.196556;97.562737;0.023886;0.056522;0.007286;0.036079;0.018552;0.000000;0.000072;0.005678;0.062866;0.026161;0.000374;0.037263;0.001374;0.049276;0.073616;3.461511;0.046341;93.716423;0.466309;0.130813;-13.107152;-4.039200;3.551913;0
78628;4; 0.000005; 0.000189; 0.001043; 99.788269;0.000009;98.775230;0.000043;0.212800;92.518433;98.151176;0.022030;0.060987;0.007443;0.042453;0.015398;0.000000;0.000071;0.005791;0.073313;0.026445;0.000335;0.032437;0.001492;0.052358;0.090380;3.849818;0.046720;93.088272;0.510360;0.144655;-11.936301;-3.953009;2.140206;0
78690;4; 0.000005; 0.000201; 0.001093; 99.765106;0.000010;98.620064;0.000045;0.212376;91.745499;97.935234;0.019274;0.065033;0.008646;0.046113;0.015029;0.000001;0.000090;0.006161;0.074664;0.024994;0.000350;0.035122;0.001612;0.052415;0.082835;3.753882;0.052869;92.360092;0.563425;0.144540;-10.947129;-3.863442;2.703548;0
78751;4; 0.000005; 0.000206; 0.001105; 99.758995;0.000010;98.575447;0.000046;0.211637;91.559654;97.980438;0.019142;0.067485;0.007716;0.037469;0.014662;0.000000;0.000091;0.005811;0.078581;0.026007;0.000419;0.026115;0.001483;0.054062;0.063886;3.606051;0.050568;92.179741;0.659388;0.158429;-11.148112;-4.696077;2.590563;0
78815;4; 0.000005; 0.000235; 0.001229; 99.694023;0.000011;98.127541;0.000051;0.210584;89.793785;97.625549;0.017545;0.069440;0.009478;0.036362;0.009924;0.000000;0.000091;0.005519;0.084744;0.026246;0.000429;0.021046;0.001937;0.051427;0.052297;3.393644;0.056818;90.504486;0.715410;0.148814;-12.111567;-3.648571;3.418137;0
78892;4; 0.000006; 0.000254; 0.001300; 99.652687;0.000012;97.835716;0.000055;0.210122;88.857376;98.099762;0.016662;0.078435;0.010606;0.044289;0.008042;0.000001;0.000112;0.005370;0.083889;0.028737;0.000500;0.029504;0.002138;0.046962;0.049061;3.286332;0.060789;89.614517;0.806744;0.126379;-11.545964;-4.300515;2.279951;0
78954;4; 0.000005; 0.000241; 0.001235; 99.690285;0.000011;98.098907;0.000052;0.210285;89.713226;98.508713;0.019817;0.075605;0.011216;0.042787;0.007971;0.000001;0.000125;0.005136;0.086780;0.030290;0.000574;0.031522;0.003075;0.045296;0.039093;3.328453;0.044920;90.419350;0.878968;0.140368;-11.000797;-4.381897;1.047454;0
79017;4; 0.000005; 0.000243; 0.001231; 99.692276;0.000011;98.111794;0.000052;0.210407;89.766068;97.968330;0.019038;0.089684;0.013090;0.041796;0.007676;0.000001;0.000181;0.005513;0.081877;0.032321;0.000717;0.045001;0.002788;0.056135;0.033483;3.325245;0.044594;90.464554;1.002203;0.128733;-10.915983;-4.504085;2.621057;0
79079;4; 0.000005; 0.000218; 0.001139; 99.739433;0.000010;98.433983;0.000048;0.210490;90.996223;97.866722;0.016518;0.103673;0.011586;0.045517;0.009569;0.000000;0.000187;0.006655;0.085598;0.030768;0.000654;0.069098;0.002509;0.058850;0.036508;3.303244;0.036766;91.632179;0.825097;0.130479;-10.690666;-3.625815;2.870259;0
79142;4; 0.000005; 0.000200; 0.001056; 99.777550;0.000009;98.686646;0.000045;0.209469;92.170349;98.160934;0.016841;0.098254;0.010707;0.050225;0.011730;0.000000;0.000196;0.006991;0.076896;0.032034;0.000731;0.053792;0.003043;0.058385;0.041622;3.126695;0.035820;92.741814;0.757304;0.136059;-11.168604;-3.927170;2.113240;0
79220;4; 0.000005; 0.000199; 0.001060; 99.777252;0.000009;98.689644;0.000044;0.210358;92.171875;97.845856;0.018196;0.086964;0.007305;0.044913;0.010737;0.000000;0.000157;0.006541;0.079939;0.031133;0.000734;0.041844;0.003700;0.054365;0.033120;3.320081;0.040185;92.732712;0.720508;0.122779;-11.814454;-3.240976;2.919994;0
79298;4; 0.000005; 0.000209; 0.001112; 99.756264;0.000010;98.558540;0.000046;0.212106;91.511124;97.845421;0.019160;0.074807;0.007775;0.040424;0.011337;0.000000;0.000109;0.005945;0.090844;0.030722;0.000723;0.034036;0.003753;0.065711;0.030185;3.670238;0.038188;92.100891;0.754524;0.117951;-11.720951;-3.688954;2.921021;0
79360;4; 0.000005; 0.000200; 0.001085; 99.771332;0.000009;98.662689;0.000044;0.213154;91.968361;97.771317;0.018442;0.082613;0.006325;0.050079;0.012008;0.000000;0.000126;0.005693;0.108169;0.026659;0.000779;0.024239;0.003413;0.062152;0.029526;3.836913;0.052242;92.548462;0.643524;0.135592;-11.646582;-3.761644;3.093890;0
79423;4; 0.000005; 0.000236; 0.001247; 99.692009;0.000011;98.132576;0.000051;0.213883;89.756889;97.996002;0.018981;0.075863;0.004266;0.048509;0.010611;0.000000;0.000097;0.005645;0.123587;0.022825;0.000811;0.023083;0.003316;0.053965;0.025985;3.976146;0.048231;90.458389;0.711273;0.136503;-10.923823;-4.481163;2.551078;0
79486;4; 0.000005; 0.000232; 0.001234; 99.699844;0.000011;98.187088;0.000050;0.214146;89.950096;97.764183;0.018126;0.079252;0.005803;0.044426;0.008506;0.000000;0.000129;0.005566;0.128715;0.021660;0.000721;0.027458;0.002801;0.054415;0.020147;4.012589;0.051991;90.639122;0.673242;0.134674;-11.694863;-4.103787;3.110226;0
79548;4; 0.000005; 0.000215; 0.001176; 99.731834;0.000010;98.407364;0.000047;0.214729;90.779076;97.861794;0.018856;0.073228;0.004851;0.039639;0.006634;0.000001;0.000090;0.004934;0.134980;0.018886;0.000649;0.023495;0.002527;0.047553;0.014900;4.130916;0.063078;91.430435;0.553693;0.148762;-11.999962;-3.896873;2.882059;0
79611;4; 0.000005; 0.000204; 0.001134; 99.758423;0.000010;98.601494;0.000044;0.218132;91.560646;97.700851;0.018558;0.062703;0.006114;0.028456;0.005514;0.000000;0.000101;0.004377;0.144163;0.018894;0.000612;0.027316;0.002271;0.047456;0.012601;4.774680;0.052087;92.163063;0.536472;0.156799;-11.016681;-3.370763;3.253144;0
79689;4; 0.000005; 0.000188; 0.001064; 99.790359;0.000009;98.810883;0.000041;0.218461;92.610626;98.029419;0.019886;0.058808;0.005856;0.023644;0.005512;0.000000;0.000081;0.004365;0.132894;0.019424;0.000639;0.030094;0.002217;0.050689;0.010132;4.855026;0.049371;93.158035;0.509087;0.168753;-11.146989;-4.032319;2.465293;0
79751;4; 0.000005; 0.000197; 0.001121; 99.771759;0.000009;98.705612;0.000042;0.222248;91.972801;97.853294;0.018829;0.067615;0.004773;0.022536;0.005256;0.000000;0.000071;0.004616;0.147751;0.018473;0.000603;0.024382;0.002030;0.052895;0.009410;5.511682;0.052068;92.561508;0.519397;0.181412;-10.580919;-4.709536;2.902318;0
79813;4; 0.000005; 0.000204; 0.001173; 99.757011;0.000010;98.634850;0.000042;0.227795;91.513901;98.008659;0.014331;0.066627;0.004961;0.020327;0.003661;0.000000;0.000068;0.004213;0.163577;0.017643;0.000639;0.020482;0.001548;0.055225;0.007183;6.478866;0.044976;92.122383;0.544339;0.184703;-11.413617;-3.919256;2.518757;0
79892;4; 0.000005; 0.000210; 0.001210; 99.745377;0.000010;98.575058;0.000042;0.231058;91.170288;97.949196;0.014879;0.065453;0.006382;0.019073;0.004059;0.000000;0.000071;0.004541;0.175330;0.019741;0.000651;0.024150;0.001385;0.053051;0.006363;7.043179;0.041640;91.793999;0.562601;0.179641;-10.441766;-4.149200;2.668932;0
79956;4; 0.000005; 0.000184; 0.001093; 99.796944;0.000009;98.897346;0.000038;0.231138;92.830528;97.630920;0.013706;0.068039;0.008309;0.022841;0.005207;0.000000;0.000078;0.004815;0.195352;0.020597;0.000675;0.033287;0.001356;0.055304;0.007906;7.032829;0.049312;93.382065;0.463899;0.206964;-11.979696;-3.920258;3.406534;0
80018;4; 0.000005; 0.000203; 0.001200; 99.758270;0.000010;98.673920;0.000040;0.235665;91.526405;98.006760;0.011823;0.078594;0.006062;0.022929;0.005233;0.000000;0.000066;0.005013;0.195831;0.019726;0.000644;0.033326;0.000988;0.053547;0.008581;7.784363;0.050465;92.158585;0.496228;0.219789;-10.607055;-3.762521;2.523627;0
80096;4; 0.000006; 0.000232; 0.001360; 99.694176;0.000011;98.297493;0.000043;0.241262;89.758186;97.941399;0.010749;0.083250;0.005303;0.024883;0.006527;0.000000;0.000086;0.005138;0.222824;0.020208;0.000644;0.056597;0.001093;0.047041;0.010625;8.691761;0.049755;90.507912;0.585809;0.241160;-10.249165;-4.229352;2.688304;0
80158;4; 0.000007; 0.000259; 0.001478; 99.628624;0.000012;97.867599;0.000048;0.239247;88.306488;98.066750;0.013713;0.084605;0.005966;0.029492;0.008343;0.000000;0.000093;0.005998;0.227634;0.022795;0.000550;0.068948;0.000929;0.050325;0.011393;8.355474;0.050170;89.144035;0.680089;0.241520;-10.836481;-4.482180;2.367791;0
80221;4; 0.000008; 0.000334; 0.001807; 99.417961;0.000015;96.456039;0.000059;0.237583;84.953827;97.664337;0.013924;0.089749;0.005994;0.033510;0.011053;0.000000;0.000148;0.005624;0.224685;0.022153;0.000578;0.078294;0.000874;0.055327;0.014808;8.068447;0.041803;85.983826;0.829723;0.249309;-11.575273;-4.573465;3.333790;0
80283;4; 0.000009; 0.000345; 0.001855; 99.378212;0.000015;96.173141;0.000062;0.236299;84.444244;97.242561;0.014973;0.086640;0.008447;0.042537;0.011974;0.000001;0.000186;0.004926;0.215198;0.023364;0.000624;0.142793;0.000807;0.060275;0.015361;7.867948;0.036667;85.518639;0.821112;0.243399;-11.330125;-3.656985;4.185476;0
80346;4; 0.000008; 0.000332; 0.001791; 99.412872;0.000015;96.380196;0.000061;0.233892;84.877312;97.843941;0.016258;0.097361;0.008059;0.059078;0.017576;0.000000;0.000223;0.005221;0.221108;0.021256;0.000633;0.117276;0.000618;0.056774;0.022220;7.434195;0.037828;85.922546;0.734452;0.232444;-10.434582;-4.417608;2.924547;0
80408;4; 0.000008; 0.000316; 0.001699; 99.466415;0.000014;96.718231;0.000059;0.231067;85.587631;97.765701;0.015643;0.098361;0.007970;0.058900;0.020354;0.000000;0.000240;0.004859;0.202096;0.020464;0.000619;0.120503;0.000692;0.066883;0.027609;6.958901;0.041950;86.595825;0.734622;0.229264;-10.874845;-4.563058;3.106782;0
80487;4; 0.000008; 0.000327; 0.001729; 99.436378;0.000014;96.480927;0.000062;0.228262;85.193375;97.321022;0.015626;0.107505;0.008371;0.048417;0.015586;0.000000;0.000244;0.004692;0.178054;0.022066;0.000646;0.076743;0.000781;0.070947;0.025534;6.470334;0.053601;86.210266;0.805191;0.225034;-11.288133;-3.236506;4.037091;0
80564;4; 0.000008; 0.000360; 0.001845; 99.334671;0.000016;95.731445;0.000068;0.224752;83.969231;97.272827;0.016756;0.088498;0.009880;0.056502;0.021787;0.000000;0.000227;0.004310;0.154316;0.022380;0.000670;0.061877;0.000867;0.077301;0.028047;5.909094;0.053125;85.041718;0.885987;0.202858;-12.084366;-3.620749;4.128744;0
80628;4; 0.000008; 0.000374; 0.001880; 99.286995;0.000016;95.345665;0.000072;0.221308;83.456261;97.512215;0.019230;0.081764;0.008886;0.056783;0.022449;0.000000;0.000216;0.004568;0.147541;0.022151;0.000735;0.098474;0.000858;0.080348;0.033650;5.314687;0.046477;84.553978;0.893877;0.174514;-11.050508;-4.330735;3.657080;0
80689;4; 0.000009; 0.000435; 0.002096; 99.069084;0.000018;93.694397;0.000083;0.217373;81.470024;97.843468;0.017014;0.084288;0.008085;0.071973;0.023067;0.000000;0.000341;0.004659;0.141632;0.023248;0.000742;0.096215;0.000959;0.080685;0.036529;4.589694;0.038524;82.671822;0.980287;0.159304;-11.053352;-4.928489;2.925659;0
80752;4; 0.000009; 0.000415; 0.002026; 99.130249;0.000018;94.140884;0.000081;0.217189;81.986938;97.714340;0.015539;0.079548;0.009749;0.074023;0.017280;0.000000;0.000318;0.004279;0.149535;0.022040;0.000767;0.120557;0.000966;0.076885;0.036855;4.555676;0.027643;83.151909;0.890566;0.140801;-11.655801;-4.326121;3.223041;0
80815;4; 0.000008; 0.000372; 0.001832; 99.283844;0.000016;95.215317;0.000075;0.214035;83.459526;97.285393;0.017146;0.078340;0.010185;0.062338;0.016159;0.000000;0.000381;0.004511;0.134840;0.022374;0.000716;0.089251;0.000924;0.078332;0.039872;3.987105;0.027634;84.522804;0.808309;0.125675;-11.233665;-4.297492;4.104996;0
80893;4; 0.000007; 0.000327; 0.001615; 99.430061;0.000015;96.208755;0.000070;0.207934;85.155693;97.594688;0.018707;0.072315;0.011473;0.062229;0.014907;0.000001;0.000395;0.004741;0.098406;0.026686;0.000668;0.066921;0.001118;0.082661;0.069348;2.872595;0.032694;86.131706;0.748727;0.131842;-11.679749;-4.221987;3.484277;0
80956;4; 0.000007; 0.000306; 0.001532; 99.492065;0.000014;96.663429;0.000066;0.207734;86.022392;97.416092;0.019885;0.065197;0.010683;0.060370;0.012680;0.000000;0.000277;0.004767;0.095219;0.026419;0.000698;0.065376;0.001046;0.080906;0.054969;2.853673;0.037973;86.942383;0.701349;0.120857;-11.460279;-3.984223;3.851544;0
81017;4; 0.000007; 0.000357; 0.001725; 99.336060;0.000016;95.492104;0.000076;0.206355;84.036026;98.010971;0.023371;0.057728;0.010167;0.062992;0.013579;0.000000;0.000306;0.004453;0.098912;0.024993;0.000691;0.055181;0.001128;0.088836;0.049652;2.607303;0.039239;85.056389;0.800636;0.103294;-10.232887;-4.429142;2.512853;0
81080;4; 0.000006; 0.000299; 0.001486; 99.518364;0.000013;96.839348;0.000065;0.206246;86.416801;97.706406;0.022019;0.064724;0.008907;0.064402;0.009347;0.000000;0.000358;0.005592;0.092406;0.026808;0.000731;0.072924;0.001263;0.083995;0.066422;2.573128;0.039616;87.316437;0.738096;0.105619;-11.503695;-4.975265;3.240761;0
81142;4; 0.000005; 0.000244; 0.001256; 99.663971;0.000011;97.883018;0.000055;0.205427;89.097099;97.642990;0.021515;0.061133;0.010315;0.066077;0.007996;0.000000;0.000331;0.005183;0.084987;0.027461;0.000676;0.073302;0.001318;0.085140;0.060056;2.425996;0.043636;89.846611;0.618610;0.105889;-11.735702;-4.217546;3.380371;0
81220;4; 0.000005; 0.000224; 0.001172; 99.711433;0.000011;98.217812;0.000052;0.205469;90.240211;97.712090;0.021499;0.055034;0.010660;0.047732;0.006351;0.000000;0.000208;0.004848;0.082960;0.027635;0.000710;0.068938;0.001308;0.076480;0.058105;2.448177;0.044811;90.915833;0.550609;0.100203;-10.628880;-3.892548;3.228087;0
81299;4; 0.000005; 0.000225; 0.001165; 99.713684;0.000011;98.225693;0.000052;0.204228;90.298546;97.742584;0.025946;0.055267;0.008035;0.038213;0.005642;0.000000;0.000184;0.005898;0.078463;0.029373;0.000634;0.064845;0.001418;0.062044;0.045205;2.218474;0.054573;90.970726;0.619562;0.100692;-12.001525;-4.559283;3.159401;0
81362;4; 0.000004; 0.000193; 0.001028; 99.781929;0.000009;98.696175;0.000046;0.204200;92.309593;97.495850;0.021028;0.053688;0.006406;0.038399;0.005468;0.000000;0.000132;0.005503;0.074008;0.026524;0.000575;0.064499;0.001669;0.066509;0.051711;2.208191;0.058612;92.881653;0.541735;0.119817;-11.791451;-3.906454;3.690710;0
81424;4; 0.000005; 0.000221; 0.001155; 99.721764;0.000010;98.289993;0.000051;0.205509;90.519737;97.638084;0.021576;0.054258;0.005264;0.030228;0.004892;0.000000;0.000114;0.005185;0.082465;0.027251;0.000572;0.061040;0.001601;0.059683;0.024742;2.457943;0.045686;91.171791;0.617403;0.114374;-11.849511;-4.000082;3.391033;0
81485;4; 0.000005; 0.000243; 0.001247; 99.670593;0.000011;97.931862;0.000055;0.205624;89.267555;97.492355;0.022474;0.056091;0.004084;0.027353;0.003974;0.000000;0.000154;0.005653;0.086985;0.025728;0.000585;0.063388;0.001605;0.050924;0.031484;2.474767;0.040745;89.986259;0.678001;0.106866;-11.233731;-4.241222;3.697836;0
81550;4; 0.000005; 0.000237; 0.001220; 99.684502;0.000011;98.026962;0.000054;0.205317;89.580666;97.675201;0.019958;0.061013;0.003615;0.030629;0.005367;0.000000;0.000166;0.005409;0.097654;0.027071;0.000628;0.099956;0.001597;0.054941;0.032624;2.390827;0.034401;90.289169;0.645884;0.104519;-11.177342;-4.262534;3.309930;0
81611;4; 0.000005; 0.000238; 0.001223; 99.684601;0.000011;98.031792;0.000054;0.205904;89.595863;97.595779;0.023399;0.059077;0.004189;0.024726;0.005964;0.000000;0.000185;0.004800;0.101406;0.030763;0.000593;0.074924;0.001745;0.053129;0.026078;2.514858;0.034977;90.291664;0.669340;0.101545;-12.016185;-4.153700;3.481969;0
81688;4; 0.000006; 0.000270; 0.001355; 99.606018;0.000012;97.470024;0.000060;0.205728;87.933533;97.725349;0.024663;0.066982;0.003658;0.020901;0.006054;0.000000;0.000200;0.005509;0.093840;0.033873;0.000542;0.079948;0.001946;0.046869;0.028167;2.473265;0.036758;88.728859;0.783104;0.109107;-12.008465;-4.840926;3.198324;0
81720;4; 0.000006; 0.000297; 0.001474; 99.533928;0.000013;96.963242;0.000064;0.207483;86.673828;97.511963;0.024895;0.076690;0.002771;0.021528;0.005665;0.000000;0.000232;0.005819;0.091548;0.033197;0.000518;0.071517;0.002002;0.043618;0.022326;2.796461;0.041683;87.547340;0.833432;0.126633;-11.412332;-4.154236;3.657598;0
81783;4; 0.000006; 0.000277; 0.001389; 99.589935;0.000012;97.365494;0.000060;0.207211;87.633652;97.300797;0.023020;0.080211;0.003004;0.021251;0.005157;0.000000;0.000256;0.005601;0.085951;0.033103;0.000504;0.045010;0.001981;0.039281;0.021108;2.736921;0.040985;88.447556;0.811477;0.133881;-11.302553;-3.990775;4.075749;0
81846;4; 0.000007; 0.000316; 0.001552; 99.483475;0.000014;96.609962;0.000066;0.208831;85.906021;97.541893;0.022782;0.080013;0.002609;0.024665;0.006418;0.000000;0.000247;0.005594;0.087661;0.033766;0.000513;0.072337;0.002699;0.037322;0.024674;3.047487;0.036148;86.824409;0.914079;0.133446;-12.263360;-4.215287;3.595536;0
81924;4; 0.000007; 0.000355; 0.001693; 99.379333;0.000015;95.853333;0.000072;0.209585;84.542572;97.653900;0.024523;0.083347;0.002834;0.023405;0.007679;0.000000;0.000315;0.006006;0.093992;0.039378;0.000519;0.069851;0.002824;0.037102;0.024132;3.184181;0.038109;85.531372;1.079528;0.121051;-11.671542;-4.685654;3.356617;0
81986;4; 0.000006; 0.000303; 0.001491; 99.526619;0.000013;96.925529;0.000064;0.208968;86.559921;97.341286;0.030580;0.076018;0.002832;0.027399;0.009540;0.000001;0.000328;0.005967;0.088438;0.040772;0.000485;0.073905;0.002768;0.031201;0.028641;3.099606;0.033546;87.437996;0.933325;0.119029;-12.418039;-4.410977;3.998096;0
82048;4; 0.000006; 0.000292; 0.001440; 99.559288;0.000013;97.158272;0.000062;0.208605;87.089790;97.333702;0.028356;0.076888;0.003102;0.032378;0.011313;0.000001;0.000267;0.005629;0.082284;0.042190;0.000469;0.090683;0.002891;0.028888;0.029856;3.027979;0.034648;87.940933;0.939875;0.111388;-12.374324;-4.574918;4.012735;0
82127;4; 0.000006; 0.000276; 0.001390; 99.594589;0.000012;97.418419;0.000059;0.209307;87.706772;97.833038;0.029534;0.071534;0.002515;0.036798;0.009646;0.000001;0.000270;0.006265;0.090548;0.036485;0.000436;0.080436;0.002593;0.028839;0.034992;3.169075;0.040053;88.527733;0.841372;0.113608;-11.752417;-4.838617;2.950307;0
82189;4; 0.000006; 0.000263; 0.001345; 99.625267;0.000012;97.646072;0.000057;0.210407;88.296165;97.686378;0.028347;0.066557;0.002449;0.043290;0.010786;0.000000;0.000218;0.005792;0.092984;0.033303;0.000473;0.096589;0.002172;0.027589;0.031041;3.384885;0.039030;89.080734;0.787038;0.097544;-11.571537;-4.643476;3.285244;0
82252;4; 0.000006; 0.000246; 0.001276; 99.666397;0.000011;97.936310;0.000053;0.210678;89.153191;97.700432;0.028998;0.064855;0.003215;0.049668;0.013646;0.000000;0.000236;0.005449;0.101850;0.033613;0.000477;0.097676;0.002455;0.028672;0.039457;3.434538;0.041156;89.897400;0.724607;0.101587;-11.553267;-4.745029;3.254066;0
82314;4; 0.000005; 0.000224; 0.001189; 99.717667;0.000010;98.299042;0.000049;0.212126;90.394386;97.561737;0.039415;0.057152;0.003104;0.043183;0.014721;0.000001;0.000214;0.005818;0.102780;0.036253;0.000463;0.085110;0.002680;0.030163;0.042870;3.748430;0.041850;91.069046;0.658002;0.103635;-11.739785;-4.964699;3.554002;0
82377;4; 0.000004; 0.000183; 0.001019; 99.800499;0.000009;98.859383;0.000041;0.214038;92.994019;97.873405;0.037304;0.057975;0.003795;0.037794;0.011716;0.000001;0.000208;0.005788;0.100301;0.034447;0.000475;0.065836;0.002743;0.025725;0.035855;4.103551;0.036510;93.505798;0.458306;0.095201;-11.925483;-4.338158;2.854246;0
82439;4; 0.000004; 0.000183; 0.001013; 99.801468;0.000009;98.860687;0.000041;0.212615;93.025665;97.851913;0.041626;0.052955;0.005266;0.041063;0.013266;0.000001;0.000236;0.006140;0.090298;0.035720;0.000472;0.070727;0.002956;0.025664;0.039117;3.864279;0.037507;93.540199;0.516880;0.094774;-11.686632;-4.929229;2.905606;0
82518;4; 0.000004; 0.000173; 0.000966; 99.820839;0.000008;98.986641;0.000039;0.212921;93.794792;97.701721;0.028068;0.063197;0.004313;0.031029;0.014219;0.000000;0.000263;0.006693;0.087307;0.030029;0.000444;0.078605;0.002865;0.030962;0.037272;3.870705;0.032787;94.259850;0.506427;0.096164;-11.150259;-4.406778;3.251215;0
82595;4; 0.000004; 0.000168; 0.000951; 99.829987;0.000008;99.051918;0.000038;0.214935;94.184509;97.913994;0.029651;0.059477;0.005035;0.023810;0.014007;0.000001;0.000292;0.007210;0.086493;0.030487;0.000393;0.071859;0.003173;0.027890;0.026914;4.259660;0.035447;94.627419;0.490080;0.106854;-11.491617;-4.916069;2.755815;0
82658;4; 0.000004; 0.000180; 0.001007; 99.808723;0.000009;98.919662;0.000040;0.216069;93.292068;97.307892;0.023482;0.066891;0.005452;0.025726;0.014758;0.000001;0.000289;0.006917;0.098717;0.028947;0.000418;0.106051;0.003189;0.027382;0.029132;4.431393;0.041812;93.801155;0.529013;0.114064;-11.740159;-5.150061;4.062227;0
82721;4; 0.000004; 0.000171; 0.000961; 99.825722;0.000008;99.024117;0.000038;0.214734;93.995514;97.353928;0.027431;0.058692;0.006433;0.020462;0.014159;0.000000;0.000275;0.006533;0.096455;0.033203;0.000371;0.067075;0.003514;0.030089;0.029332;4.210849;0.042535;94.453491;0.504636;0.115044;-11.691929;-4.241612;3.973628;0
82783;4; 0.000004; 0.000172; 0.000963; 99.824188;0.000008;99.012978;0.000039;0.214255;93.942703;98.031288;0.023224;0.056677;0.006103;0.017188;0.012309;0.000000;0.000241;0.006424;0.100698;0.030828;0.000373;0.057128;0.003135;0.031134;0.027082;4.112074;0.041511;94.392273;0.551092;0.104948;-11.129048;-5.183954;2.460463;0
