#TimeStamp(inmicroSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
68774;4;0.001973;0.192727;0.429009;0.080669;0.004111;0.001829;0.023880;0.206268;0.000000;97.808403;0.002612;0.103289;0.001242;0.003912;0.001518;0.000000;0.000177;0.035812;2.889459;0.007254;0.008048;0.005440;0.003944;0.001494;0.000554;0.191942;0.001424;0.000000;0.002147;0.000032;-3.510081;-2.366292;3.008092;0
68837;4;0.001974;0.192729;0.429077;0.080694;0.004132;0.001829;0.023871;0.205661;0.000000;98.228630;0.002468;0.099795;0.001453;0.004780;0.001592;0.000000;0.000186;0.033142;2.743097;0.008295;0.007589;0.006148;0.004557;0.001667;0.001010;0.199848;0.001588;0.000000;0.002278;0.000033;-4.153952;-2.425789;1.922285;0
68898;4;0.001977;0.192730;0.429517;0.081078;0.004098;0.001831;0.023811;0.206987;0.000000;97.795105;0.002512;0.108743;0.001803;0.004623;0.001393;0.000000;0.000167;0.027799;2.976150;0.007277;0.006963;0.005049;0.003565;0.001605;0.001054;0.257337;0.001587;0.000000;0.002334;0.000041;-3.834553;-1.541675;3.039022;0
68962;4;0.001978;0.192728;0.429688;0.081266;0.004105;0.001831;0.023791;0.206990;0.000000;97.695061;0.002333;0.114963;0.002216;0.004123;0.001532;0.000000;0.000213;0.031118;2.924757;0.007528;0.006317;0.005263;0.003571;0.001496;0.001313;0.283603;0.001201;0.000000;0.002249;0.000044;-2.937602;-2.135891;3.266005;0
69040;4;0.001984;0.192743;0.430369;0.081810;0.004092;0.001834;0.023714;0.207857;0.000000;97.738068;0.002483;0.117565;0.003492;0.003851;0.002040;0.000000;0.000261;0.029975;3.015459;0.007620;0.005085;0.007158;0.002854;0.001662;0.001897;0.374523;0.001178;0.000000;0.002977;0.000046;-3.246694;-2.087518;3.169657;0
69102;4;0.001990;0.192747;0.431216;0.082256;0.004050;0.001837;0.023653;0.209543;0.000000;97.747101;0.002507;0.109606;0.005224;0.004668;0.002168;0.000000;0.000244;0.030545;3.334584;0.007282;0.004617;0.007854;0.002152;0.001520;0.002332;0.458688;0.001045;0.000000;0.003141;0.000053;-4.199183;-2.259773;3.149183;0
69165;4;0.001985;0.192749;0.430599;0.081870;0.004083;0.001835;0.023702;0.208183;0.000000;97.876312;0.002604;0.115934;0.006346;0.004147;0.002412;0.000000;0.000261;0.028571;3.085067;0.007804;0.003788;0.009479;0.001762;0.001622;0.003292;0.386490;0.000899;0.000000;0.003224;0.000039;-3.249418;-2.436457;2.847249;0
69227;4;0.001985;0.192752;0.430288;0.081797;0.004110;0.001835;0.023707;0.207278;0.000000;97.470253;0.002904;0.112779;0.005472;0.003914;0.002820;0.000000;0.000257;0.026052;2.889853;0.007093;0.003626;0.010635;0.001729;0.001747;0.004432;0.377007;0.000842;0.000000;0.003323;0.000036;-4.068435;-2.063489;3.742859;0
69289;4;0.001981;0.192766;0.429608;0.081266;0.004145;0.001832;0.023767;0.205708;0.000000;97.712852;0.003000;0.105168;0.007430;0.004222;0.003170;0.000000;0.000196;0.020053;2.638605;0.007485;0.003747;0.011079;0.001853;0.001954;0.006172;0.293471;0.000892;0.000000;0.003994;0.000033;-3.537690;-2.129121;3.226372;0
69353;4;0.001977;0.192794;0.429379;0.081297;0.004153;0.001830;0.023763;0.205513;0.000000;97.721008;0.002730;0.128511;0.009298;0.003580;0.003579;0.000000;0.000220;0.018693;2.555886;0.008578;0.003768;0.016113;0.002099;0.002181;0.005565;0.275483;0.000806;0.000000;0.005419;0.000030;-3.492053;-2.624950;3.208080;0
69446;4;0.001976;0.192808;0.429182;0.081366;0.004161;0.001830;0.023757;0.205374;0.000000;97.327156;0.002716;0.140077;0.008449;0.003978;0.004595;0.000000;0.000254;0.020965;2.490346;0.010777;0.003659;0.020230;0.002313;0.002695;0.007358;0.275728;0.000821;0.000000;0.006082;0.000029;-3.660277;-2.406595;4.025321;0
69509;4;0.001980;0.192821;0.429316;0.081343;0.004184;0.001831;0.023751;0.204630;0.000000;97.457367;0.003004;0.118145;0.009335;0.003237;0.004362;0.000000;0.000179;0.018475;2.344369;0.011540;0.003023;0.023264;0.001943;0.002875;0.007489;0.293706;0.000966;0.000000;0.006703;0.000027;-3.734478;-2.615092;3.768927;0
69570;4;0.001981;0.192834;0.429350;0.081475;0.004186;0.001832;0.023734;0.204705;0.000000;97.198502;0.002664;0.120731;0.006704;0.002721;0.003767;0.000000;0.000202;0.018677;2.329564;0.010386;0.003140;0.022481;0.001659;0.002813;0.006582;0.313931;0.000702;0.000000;0.007395;0.000028;-2.674889;-2.891518;4.266992;0
69634;4;0.001981;0.192834;0.429450;0.081557;0.004192;0.001832;0.023732;0.204598;0.000000;97.188606;0.002987;0.120414;0.004604;0.002097;0.004127;0.000000;0.000216;0.023014;2.283013;0.011104;0.003147;0.019226;0.001472;0.002633;0.004787;0.328293;0.000665;0.000000;0.007313;0.000028;-4.221678;-3.406742;4.285143;0
69697;4;0.001982;0.192846;0.429227;0.081388;0.004231;0.001833;0.023753;0.203322;0.000000;97.391792;0.003167;0.106446;0.003725;0.002674;0.004234;0.000000;0.000163;0.022752;2.024268;0.010853;0.003011;0.017367;0.001273;0.002813;0.005515;0.313157;0.000710;0.000000;0.007901;0.000026;-4.717202;-2.670238;3.899606;0
69759;4;0.001983;0.192865;0.429362;0.081565;0.004256;0.001833;0.023736;0.202771;0.000000;97.176422;0.003715;0.111801;0.003692;0.002720;0.004041;0.000000;0.000172;0.025225;1.842467;0.013214;0.002512;0.014545;0.001341;0.002986;0.004341;0.338279;0.000704;0.000000;0.008699;0.000025;-3.074167;-3.435678;4.307377;0
69836;4;0.001984;0.192899;0.429728;0.081889;0.004267;0.001834;0.023710;0.202819;0.000000;97.286194;0.004491;0.122957;0.003147;0.002359;0.003968;0.000000;0.000301;0.034784;1.763685;0.016040;0.002186;0.015945;0.001136;0.003064;0.003567;0.382737;0.000851;0.000000;0.010255;0.000022;-3.340129;-2.811246;4.103474;0
69898;4;0.001984;0.192897;0.429530;0.081803;0.004285;0.001834;0.023734;0.202229;0.000000;96.698799;0.006049;0.117943;0.002084;0.002336;0.003371;0.000000;0.000356;0.040342;1.641670;0.016966;0.002102;0.010708;0.001008;0.002766;0.003575;0.372915;0.000875;0.000000;0.009866;0.000023;-4.189107;-2.134305;5.113431;0
69961;4;0.001987;0.192931;0.429811;0.082027;0.004274;0.001835;0.023711;0.202783;0.000000;97.462624;0.005522;0.114310;0.002388;0.002149;0.002644;0.000000;0.000375;0.045035;1.729069;0.019022;0.002232;0.009173;0.000934;0.002713;0.002773;0.414813;0.001056;0.000000;0.011608;0.000025;-4.538980;-2.200966;3.758301;0
70024;4;0.001985;0.192913;0.429571;0.081877;0.004256;0.001835;0.023734;0.203181;0.000000;97.208900;0.004292;0.113848;0.002268;0.003136;0.002815;0.000000;0.000405;0.048157;1.853088;0.024277;0.002441;0.008281;0.000975;0.002427;0.002922;0.389737;0.001616;0.000000;0.010963;0.000025;-3.334911;-2.424744;4.247859;0
70103;4;0.001986;0.192913;0.429553;0.081868;0.004265;0.001835;0.023744;0.202934;0.000000;97.352432;0.004666;0.111458;0.002547;0.003813;0.002964;0.000000;0.000301;0.053457;1.792963;0.034409;0.002465;0.007868;0.000875;0.002193;0.003115;0.390504;0.001921;0.000000;0.010913;0.000025;-4.053009;-2.179462;3.976507;0
70165;4;0.001986;0.192900;0.429381;0.081817;0.004280;0.001835;0.023749;0.202467;0.000000;97.379883;0.004218;0.112037;0.002658;0.005096;0.003011;0.000000;0.000313;0.053259;1.686365;0.041677;0.002819;0.009590;0.000871;0.002114;0.004010;0.381315;0.002560;0.000000;0.010349;0.000023;-3.120641;-2.315378;3.922998;0
70244;4;0.001988;0.192946;0.429373;0.081824;0.004243;0.001835;0.023739;0.203511;0.000000;97.670227;0.003653;0.109508;0.001918;0.006344;0.003671;0.000000;0.000436;0.048188;1.948976;0.051432;0.003523;0.009747;0.000985;0.001858;0.003458;0.385064;0.003312;0.000000;0.012663;0.000026;-3.866700;-1.303678;3.320855;0
70305;4;0.001988;0.192934;0.429052;0.081544;0.004238;0.001835;0.023761;0.203343;0.000000;97.718903;0.003166;0.095391;0.003359;0.009362;0.005175;0.000000;0.000383;0.041551;1.990615;0.054334;0.003682;0.015107;0.001028;0.002147;0.004573;0.351027;0.002186;0.000000;0.012166;0.000023;-3.911013;-1.540079;3.212803;0
70367;4;0.001986;0.192868;0.428600;0.081207;0.004233;0.001833;0.023794;0.203158;0.000000;96.922577;0.002933;0.093349;0.004720;0.010853;0.006329;0.000000;0.000336;0.035060;2.025808;0.058034;0.003790;0.017838;0.001177;0.002257;0.004746;0.295117;0.001991;0.000000;0.009004;0.000020;-4.039633;-1.781369;4.750913;0
70430;4;0.001983;0.192850;0.428493;0.081140;0.004238;0.001832;0.023807;0.203005;0.000000;97.218636;0.002088;0.101624;0.005251;0.013227;0.006494;0.000000;0.000354;0.037543;1.987291;0.052951;0.003818;0.021709;0.001200;0.002319;0.003748;0.275224;0.001470;0.000000;0.008252;0.000019;-4.162887;-2.500014;4.229907;0
70492;4;0.001981;0.192850;0.428175;0.080849;0.004238;0.001831;0.023835;0.202690;0.000000;97.107620;0.002476;0.088841;0.004824;0.018555;0.009560;0.000000;0.000380;0.034145;1.992795;0.047308;0.003883;0.031332;0.001623;0.002470;0.005542;0.237771;0.001019;0.000000;0.008197;0.000018;-3.621571;-2.785721;4.431300;0
70555;4;0.001976;0.192850;0.427758;0.080590;0.004270;0.001829;0.023869;0.201559;0.000000;96.947113;0.002567;0.097536;0.004888;0.023331;0.013938;0.000000;0.000298;0.032990;1.759358;0.035850;0.004063;0.034666;0.001877;0.003225;0.006240;0.184105;0.000942;0.000000;0.008194;0.000015;-3.721601;-2.755558;4.709605;0
70634;4;0.001972;0.192848;0.427317;0.080308;0.004295;0.001827;0.023899;0.200590;0.000000;96.984230;0.002768;0.097318;0.004332;0.034380;0.020457;0.000000;0.000269;0.029924;1.583495;0.028708;0.003811;0.043658;0.002400;0.004030;0.007958;0.135073;0.000658;0.000000;0.008048;0.000012;-2.580215;-2.519652;4.646538;0
70664;4;0.001970;0.192862;0.426975;0.080123;0.004328;0.001826;0.023904;0.199487;0.000000;96.754616;0.003052;0.096175;0.003872;0.057071;0.032941;0.000000;0.000244;0.024938;1.354835;0.024373;0.003613;0.074335;0.003656;0.005554;0.011440;0.103889;0.000733;0.000000;0.008679;0.000011;-3.053958;-2.308938;5.025274;0
70726;4;0.001969;0.192882;0.426838;0.080003;0.004345;0.001826;0.023921;0.198938;0.000000;96.508148;0.003256;0.095886;0.004515;0.062376;0.031022;0.000000;0.000241;0.027265;1.242245;0.022314;0.003581;0.083304;0.005061;0.007128;0.011452;0.082648;0.000693;0.000000;0.009639;0.000009;-3.270170;-2.364285;5.404031;0
70805;4;0.001967;0.192855;0.426714;0.080018;0.004364;0.001825;0.023938;0.198380;0.000000;96.343407;0.003319;0.102325;0.006874;0.066781;0.035950;0.000000;0.000179;0.030649;1.104588;0.017055;0.003588;0.079371;0.005128;0.008353;0.011899;0.064892;0.000802;0.000000;0.008281;0.000008;-1.937450;-3.021511;5.643061;0
70867;4;0.001966;0.192849;0.426552;0.080079;0.004369;0.001823;0.023949;0.198291;0.000000;95.555878;0.003556;0.116965;0.004510;0.075449;0.037698;0.000000;0.000184;0.034149;1.060285;0.015495;0.004119;0.073976;0.006010;0.009008;0.012375;0.050834;0.001194;0.000000;0.007938;0.000007;-2.634126;-2.996331;6.659358;0
70930;4;0.001969;0.192872;0.426376;0.080174;0.004377;0.001823;0.023965;0.197982;0.000000;96.002815;0.003531;0.109741;0.002302;0.099253;0.042857;0.000000;0.000108;0.035434;1.012305;0.011310;0.004142;0.066058;0.007614;0.012159;0.018509;0.040081;0.001053;0.000000;0.009083;0.000006;-3.074429;-3.038812;6.106058;0
70992;4;0.001977;0.192883;0.426023;0.080418;0.004394;0.001824;0.023976;0.197349;0.000000;96.354721;0.004442;0.090866;0.001624;0.160735;0.061449;0.000000;0.000073;0.030249;0.916172;0.010794;0.003986;0.050843;0.009732;0.014912;0.032874;0.032696;0.001102;0.000000;0.009455;0.000005;-2.434788;-2.500856;5.626984;0
71072;4;0.001979;0.192909;0.425855;0.080704;0.004419;0.001824;0.023971;0.196743;0.000000;96.347801;0.004301;0.099323;0.001385;0.202091;0.076720;0.000000;0.000070;0.032214;0.744649;0.010316;0.003583;0.059778;0.012857;0.021576;0.039251;0.027778;0.001006;0.000000;0.010779;0.000004;-3.415832;-2.712605;5.636833;0
71133;4;0.001981;0.192928;0.425766;0.080821;0.004433;0.001823;0.023963;0.196384;0.000000;96.469505;0.004118;0.099968;0.001913;0.221741;0.096133;0.000000;0.000090;0.029989;0.657224;0.010498;0.003224;0.070831;0.016851;0.031631;0.043969;0.024559;0.000915;0.000000;0.011738;0.000004;-3.220627;-2.721853;5.461058;0
71195;4;0.001978;0.192968;0.425731;0.080786;0.004440;0.001822;0.023957;0.196331;0.000000;96.657310;0.003914;0.116928;0.002092;0.198642;0.112743;0.000000;0.000112;0.029456;0.603655;0.010683;0.002628;0.058028;0.026134;0.048808;0.046452;0.022736;0.001247;0.000000;0.013687;0.000003;-3.334007;-2.138417;5.178010;0
71257;4;0.001980;0.192970;0.425535;0.080772;0.004461;0.001822;0.023938;0.195775;0.000000;97.166550;0.004062;0.114207;0.001939;0.198937;0.130711;0.000000;0.000111;0.023371;0.477383;0.010509;0.002267;0.075827;0.028821;0.066126;0.060487;0.020604;0.001172;0.000000;0.013764;0.000003;-3.713448;-2.844019;4.325335;0
71321;4;0.001986;0.192981;0.425079;0.080968;0.004474;0.001823;0.023938;0.195410;0.000000;96.656693;0.004711;0.107040;0.001660;0.240064;0.171707;0.000000;0.000113;0.024069;0.405074;0.011375;0.001891;0.071543;0.044692;0.080485;0.082292;0.019142;0.001315;0.000000;0.014190;0.000002;-2.113881;-3.014048;5.178977;0
71398;4;0.001985;0.193026;0.424738;0.080802;0.004481;0.001823;0.023932;0.195300;0.000000;96.728134;0.004384;0.107104;0.002385;0.211270;0.206591;0.000000;0.000124;0.022152;0.378608;0.010611;0.001862;0.066023;0.051181;0.105462;0.095502;0.018329;0.001213;0.000000;0.016450;0.000002;-3.261746;-2.040791;5.067286;0
71476;4;0.001984;0.193023;0.424619;0.080843;0.004492;0.001822;0.023921;0.195131;0.000000;97.020210;0.004176;0.115842;0.003261;0.209610;0.258272;0.000000;0.000172;0.019588;0.318577;0.010755;0.001620;0.071966;0.059627;0.134031;0.097159;0.015714;0.000834;0.000000;0.016354;0.000002;-2.948776;-2.118735;4.584667;0
71540;4;0.001981;0.193015;0.424417;0.080952;0.004498;0.001820;0.023892;0.195279;0.000000;96.841225;0.004087;0.148283;0.004704;0.196149;0.325313;0.000000;0.000255;0.020788;0.275695;0.011509;0.001553;0.093924;0.064354;0.177527;0.107616;0.014301;0.000685;0.000000;0.015983;0.000002;-3.679875;-2.528090;4.885559;0
71602;4;0.001986;0.192998;0.424272;0.081179;0.004503;0.001820;0.023885;0.195155;0.000000;97.040695;0.005070;0.144129;0.004310;0.239406;0.327617;0.000000;0.000226;0.019097;0.260046;0.010477;0.001682;0.109223;0.078297;0.192634;0.116026;0.013298;0.000605;0.000000;0.014983;0.000002;-3.434168;-2.268887;4.549117;0
71664;4;0.001987;0.192957;0.423993;0.081193;0.004506;0.001820;0.023881;0.195144;0.000000;96.869667;0.005109;0.150503;0.003527;0.235597;0.276918;0.000000;0.000158;0.019005;0.241328;0.009108;0.001874;0.089797;0.089816;0.208962;0.134275;0.013467;0.000670;0.000000;0.012982;0.000002;-2.982818;-2.450233;4.838871;0
71728;4;0.001986;0.192955;0.424042;0.081193;0.004506;0.001820;0.023879;0.195250;0.000000;96.928688;0.005675;0.155225;0.003173;0.230802;0.217110;0.000000;0.000176;0.020559;0.256302;0.008758;0.002039;0.095753;0.087493;0.226285;0.134429;0.013908;0.000734;0.000000;0.012753;0.000002;-4.774307;-2.514843;4.740650;0
71789;4;0.001989;0.192927;0.423355;0.081213;0.004513;0.001820;0.023880;0.195166;0.000000;96.887352;0.005430;0.153283;0.002356;0.236108;0.272187;0.000000;0.000134;0.022873;0.236249;0.008272;0.002010;0.071385;0.097003;0.259631;0.166984;0.014208;0.000878;0.000000;0.011440;0.000002;-3.748794;-2.134694;4.809609;0
71868;4;0.001989;0.192964;0.423462;0.081235;0.004536;0.001819;0.023862;0.195099;0.000000;96.826431;0.006084;0.166256;0.003754;0.226990;0.267306;0.000002;0.000126;0.017482;0.193637;0.009228;0.001811;0.071787;0.111226;0.426787;0.173528;0.014594;0.001063;0.000000;0.013143;0.000001;-4.391524;-1.324919;4.909692;0
71931;4;0.001990;0.192991;0.423737;0.080962;0.004563;0.001820;0.023878;0.194747;0.000000;96.726929;0.009129;0.146817;0.003510;0.199212;0.321034;0.000002;0.000075;0.015081;0.161067;0.010280;0.001593;0.056000;0.120052;0.590008;0.177303;0.016325;0.001253;0.000000;0.013936;0.000001;-4.362531;-1.638078;5.069185;0
71993;4;0.001993;0.193006;0.423252;0.081028;0.004593;0.001820;0.023864;0.194652;0.000000;97.260445;0.008939;0.147166;0.004707;0.206159;0.399005;0.000002;0.000061;0.015004;0.136010;0.011146;0.001415;0.057999;0.145897;0.822362;0.210315;0.015755;0.001673;0.000000;0.014668;0.000002;-4.435765;-1.996372;4.152020;0
72056;4;0.001989;0.193075;0.424054;0.080690;0.004627;0.001821;0.023903;0.194229;0.000000;97.414276;0.012820;0.113934;0.005880;0.113307;0.427355;0.000003;0.000044;0.013627;0.122497;0.012850;0.001110;0.046458;0.142642;1.053965;0.185006;0.016336;0.002240;0.000001;0.017366;0.000002;-5.562372;-0.942516;3.855180;0
72134;4;0.001984;0.193151;0.424772;0.080918;0.004684;0.001820;0.023905;0.194341;0.000000;97.165085;0.013841;0.126442;0.009001;0.066252;0.655105;0.000003;0.000043;0.013104;0.122567;0.015426;0.000886;0.030105;0.156239;1.555413;0.176866;0.017200;0.002893;0.000003;0.020904;0.000002;-5.036175;-1.198387;4.327989;0
72196;4;0.001983;0.193256;0.425079;0.080956;0.004748;0.001821;0.023927;0.194147;0.000000;97.072639;0.018054;0.113498;0.008076;0.038873;1.052353;0.000001;0.000039;0.013442;0.117224;0.017981;0.000804;0.027646;0.152686;2.067417;0.165388;0.017169;0.003505;0.000005;0.025284;0.000002;-4.992904;-0.920028;4.493200;0
72274;4;0.001988;0.193387;0.424897;0.081263;0.004820;0.001821;0.023939;0.193822;0.000000;97.259445;0.024207;0.090493;0.011509;0.030301;1.628945;0.000004;0.000028;0.010734;0.111517;0.021581;0.000676;0.018973;0.148866;2.628610;0.192882;0.017491;0.004012;0.000010;0.030595;0.000002;-4.918063;-0.996995;4.153895;0
72337;4;0.001986;0.193668;0.425395;0.081270;0.004923;0.001821;0.023944;0.193794;0.000000;97.116287;0.023909;0.091369;0.016289;0.026159;2.604595;0.000002;0.000029;0.008931;0.104439;0.026206;0.000626;0.022795;0.149403;3.468781;0.169115;0.016241;0.004154;0.000016;0.044346;0.000003;-4.148753;-0.679716;4.415838;0
72399;4;0.001987;0.193798;0.425258;0.081572;0.005003;0.001821;0.023925;0.193835;0.000000;97.431404;0.021797;0.098159;0.013930;0.026327;3.207692;0.000001;0.000028;0.009810;0.091643;0.026440;0.000605;0.032448;0.168457;4.104176;0.191810;0.015781;0.003588;0.000017;0.051033;0.000003;-5.375206;-0.610280;3.821058;0
72461;4;0.001982;0.193994;0.426047;0.081558;0.005049;0.001822;0.023939;0.193874;0.000000;97.350906;0.017375;0.092750;0.010663;0.015113;3.197050;0.000001;0.000037;0.010927;0.099877;0.027521;0.000511;0.027834;0.177822;4.477520;0.152777;0.016390;0.003317;0.000020;0.061360;0.000003;-4.704892;-0.561679;3.979475;0
72525;4;0.001980;0.194495;0.426905;0.081955;0.005322;0.001822;0.023951;0.193830;0.000000;97.511803;0.019428;0.090754;0.009708;0.009619;3.328994;0.000000;0.000037;0.010532;0.099186;0.029157;0.000472;0.025565;0.223094;6.580419;0.133644;0.017237;0.002783;0.000027;0.085340;0.000003;-5.253766;-0.609787;3.657932;0
72586;4;0.001978;0.194816;0.426974;0.081902;0.005381;0.001822;0.023937;0.194069;0.000000;97.169266;0.013601;0.106460;0.008859;0.015423;3.746756;0.000001;0.000042;0.013022;0.099827;0.031137;0.000458;0.025430;0.250068;7.044944;0.128312;0.018553;0.003055;0.000014;0.101903;0.000004;-4.537301;-0.993308;4.320405;0
72664;4;0.001978;0.195839;0.427680;0.081959;0.005771;0.001823;0.023962;0.193891;0.000000;97.204109;0.012418;0.080938;0.006616;0.018258;3.208453;0.000002;0.000042;0.013422;0.110554;0.040382;0.000310;0.016319;0.366775;9.827142;0.102624;0.021165;0.005165;0.000006;0.151509;0.000005;-4.007340;0.163687;4.256673;0
72727;4;0.001975;0.196243;0.428335;0.082570;0.005773;0.001824;0.023973;0.193954;0.000000;97.299149;0.010355;0.076744;0.005700;0.021292;3.109998;0.000001;0.000049;0.016074;0.124804;0.057302;0.000270;0.022486;0.544955;9.854853;0.071092;0.024088;0.007508;0.000003;0.171267;0.000005;-5.301082;-0.784475;4.078894;0
72804;4;0.001973;0.196983;0.428949;0.083760;0.005742;0.001824;0.023985;0.194129;0.000000;97.383171;0.008563;0.078372;0.003851;0.020233;2.540770;0.000000;0.000054;0.019904;0.152747;0.064895;0.000242;0.021402;0.743706;9.680334;0.039745;0.027365;0.013297;0.000001;0.207097;0.000006;-4.924078;-0.191420;3.916545;0
72869;4;0.001974;0.196694;0.429010;0.084424;0.005664;0.001824;0.024006;0.194234;0.000000;97.819740;0.009391;0.078255;0.002577;0.013702;2.120777;0.000000;0.000073;0.028566;0.172257;0.085426;0.000247;0.015530;0.854534;9.152760;0.030457;0.028533;0.019128;0.000001;0.193118;0.000007;-4.813703;0.321587;2.981600;0
72930;4;0.001977;0.197661;0.428862;0.087380;0.005657;0.001825;0.024029;0.194362;0.000000;97.505028;0.009922;0.072906;0.001863;0.009612;2.349901;0.000000;0.000093;0.039052;0.205661;0.115979;0.000243;0.018501;1.342164;9.130286;0.015542;0.031875;0.021119;0.000001;0.239263;0.000008;-5.151853;-0.301600;3.671878;0
72992;4;0.001980;0.198380;0.428357;0.088932;0.005540;0.001825;0.024037;0.194490;0.000000;98.049461;0.009783;0.073384;0.002406;0.012491;2.767860;0.000000;0.000084;0.044065;0.232642;0.145902;0.000255;0.018017;1.588249;8.328916;0.015201;0.031309;0.018789;0.000000;0.273503;0.000010;-5.930945;0.280481;2.413151;0
73071;4;0.001984;0.199060;0.427940;0.091917;0.005516;0.001825;0.024056;0.194686;0.000000;97.908813;0.011313;0.064702;0.002158;0.010583;2.686397;0.000001;0.000098;0.052021;0.299578;0.180100;0.000265;0.022847;2.059583;8.229304;0.012022;0.032794;0.012691;0.000000;0.305522;0.000011;-5.356379;0.639806;2.768460;0
73133;4;0.001983;0.198846;0.427561;0.092542;0.005392;0.001826;0.024055;0.194527;0.000000;97.615997;0.011386;0.051828;0.001730;0.006387;2.714569;0.000000;0.000074;0.046918;0.296242;0.157723;0.000290;0.025388;2.167507;7.301661;0.011784;0.032903;0.008796;0.000000;0.295368;0.000012;-4.482590;0.430144;3.438704;0
73197;4;0.001981;0.198430;0.427412;0.094636;0.005240;0.001825;0.024066;0.194590;0.000000;97.755424;0.014194;0.054392;0.001731;0.005870;2.802025;0.000000;0.000081;0.053141;0.307469;0.140604;0.000327;0.028578;2.478444;6.165867;0.013505;0.033415;0.005585;0.000000;0.275100;0.000010;-4.584921;0.093481;3.130233;0
73259;4;0.001980;0.198244;0.427280;0.094144;0.005226;0.001825;0.024066;0.194548;0.000000;97.834114;0.016184;0.056814;0.002141;0.005068;2.541341;0.000000;0.000082;0.051952;0.299178;0.122768;0.000341;0.030829;2.402924;6.046873;0.014681;0.032305;0.004814;0.000001;0.265904;0.000010;-4.617017;-0.095328;2.947782;0
73322;4;0.001977;0.197984;0.427045;0.095179;0.005232;0.001825;0.024067;0.194625;0.000000;98.029236;0.016242;0.058899;0.001888;0.003586;2.787285;0.000000;0.000071;0.051687;0.317146;0.103191;0.000365;0.024103;2.554146;6.124036;0.018818;0.029892;0.005347;0.000001;0.253519;0.000010;-5.575057;0.970948;2.465764;0
73384;4;0.001976;0.197508;0.426988;0.096707;0.005149;0.001825;0.024053;0.194784;0.000000;97.739616;0.015952;0.059900;0.002311;0.004972;2.682026;0.000000;0.000055;0.047973;0.354498;0.083897;0.000380;0.033585;2.776300;5.533642;0.020187;0.033088;0.006310;0.000001;0.230897;0.000010;-4.145941;-0.331347;3.166131;0
73476;4;0.001975;0.196973;0.426739;0.101052;0.005063;0.001825;0.024043;0.194795;0.000000;97.581398;0.017270;0.058768;0.003148;0.004022;2.072870;0.000000;0.000051;0.038665;0.374379;0.067666;0.000383;0.023967;3.393301;4.893307;0.027921;0.032272;0.005627;0.000002;0.205099;0.000010;-5.139083;0.007840;3.512524;0
73539;4;0.001975;0.196469;0.426597;0.100367;0.005033;0.001824;0.024040;0.194749;0.000000;97.598473;0.021227;0.060793;0.002652;0.003316;1.873294;0.000000;0.000056;0.033676;0.376737;0.058326;0.000383;0.021431;3.296014;4.656969;0.033847;0.030517;0.004978;0.000003;0.180210;0.000011;-5.318115;-0.115881;3.476224;0
73602;4;0.001974;0.195988;0.426582;0.099302;0.005070;0.001823;0.024039;0.194807;0.000000;97.381554;0.023295;0.066155;0.002788;0.004167;1.734885;0.000000;0.000058;0.035437;0.383233;0.054927;0.000352;0.033216;3.141140;4.961465;0.034885;0.030039;0.004315;0.000003;0.156752;0.000010;-5.042559;-0.231876;3.919720;0
73664;4;0.001974;0.195777;0.426587;0.094923;0.005082;0.001823;0.024035;0.194528;0.000000;97.411865;0.022603;0.065605;0.003115;0.005962;1.423387;0.000000;0.000064;0.030238;0.318824;0.048765;0.000380;0.027207;2.509712;4.974220;0.033727;0.027702;0.003309;0.000002;0.146703;0.000010;-4.828567;-0.791221;3.859945;0
73727;4;0.001971;0.195499;0.426483;0.090717;0.005082;0.001823;0.024006;0.194524;0.000000;96.717339;0.018765;0.081302;0.003301;0.008077;1.252239;0.000000;0.000063;0.027561;0.271343;0.041149;0.000459;0.042685;1.858883;4.940061;0.040790;0.026477;0.003132;0.000001;0.133969;0.000009;-4.548429;-0.290715;5.084316;0
73790;4;0.001971;0.195448;0.426512;0.088413;0.005142;0.001823;0.023983;0.194417;0.000000;97.497726;0.015864;0.085580;0.005049;0.013859;1.035805;0.000001;0.000077;0.024052;0.231295;0.036504;0.000547;0.069291;1.494185;5.366337;0.044283;0.023686;0.002935;0.000001;0.132040;0.000008;-4.581899;-1.253964;3.686855;0
73868;4;0.001969;0.195408;0.426970;0.085119;0.005215;0.001822;0.023982;0.194277;0.000000;97.103485;0.013267;0.097837;0.006401;0.017597;0.790170;0.000001;0.000099;0.022536;0.164389;0.034198;0.000658;0.051342;0.949809;5.865064;0.038116;0.018772;0.002816;0.000001;0.130545;0.000006;-3.954545;-0.939870;4.438648;0
73930;4;0.001968;0.195411;0.427203;0.084685;0.005343;0.001821;0.023972;0.194251;0.000000;97.336418;0.014578;0.109514;0.008331;0.016228;0.856854;0.000000;0.000124;0.019899;0.137510;0.035189;0.000514;0.056614;0.866603;6.810019;0.039559;0.016834;0.003101;0.000001;0.130454;0.000006;-4.514380;-0.539634;4.007500;0
